review_body,clean,sentiment
we were interested in the echo line of products after we purchased our vivint security system the echo show is a perfect addition we are able to view our security cameras from the the echo show and it works great in general as an echo with all its features,"['interested', 'echo', 'line', 'product', 'purchase', 'vivint', 'security', 'system', 'echo', 'show', 'perfect', 'addition', 'able', 'view', 'security', 'camera', 'echo', 'show', 'work', 'great', 'general', 'echo', 'feature']",Positive
great to talk and see family at anytime easy to use,"['great', 'talk', 'see', 'family', 'anytime', 'easy', 'use']",Positive
i love having the screen available to use for certain tasks like streaming doorbell video security camera footage amazon prime music lyrics and videos but i am disappointed that amazon⊙s implementation of youtube on the echo show violated googles terms of service so they got the app pulled from the show also honestly and anyone can prove it just through everyday use but the echo is just not as useful as google assistant with inquiries it works pretty well with home automation but it just doesnt understand or cant help with about half of the inquiries i throw at it i would have gone with a google home if there was one with a touchscreen i would recommend it for those heavily invested in amazon prime and home automation,"['love', 'screen', 'available', 'use', 'certain', 'task', 'like', 'stream', 'doorbell', 'video', 'security', 'camera', 'footage', 'amazon', 'prime', 'music', 'lyric', 'videos', 'disappointed', 'amazon⊙s', 'implementation', 'youtube', 'echo', 'show', 'violated', 'google', 'term', 'service', 'get', 'app', 'pull', 'show', 'also', 'honestly', 'anyone', 'prove', 'everyday', 'use', 'echo', 'useful', 'google', 'assistant', 'inquiry', 'work', 'pretty', 'well', 'home', 'automation', 'doesnt', 'understand', 'cant', 'help', 'half', 'inquiry', 'throw', 'would', 'go', 'google', 'home', 'one', 'touchscreen', 'would', 'recommend', 'heavily', 'invest', 'amazon', 'prime', 'home', 'automation']",Positive
love it love it love it,"['love', 'love', 'love']",Positive
love this just replaced my old echo with this one love alexa,"['love', 'replace', 'old', 'echo', 'one', 'love', 'alexa']",Positive
this is great like having a robot brain in your house,"['great', 'like', 'robot', 'brain', 'house']",Positive
alexa show is really well put together the main reason for my purchase was to create my own surveillance system linking my ring doorbell and ring floodlights to view on command by alexa on the show screen yes you can talk to it and get results for almost any query but with the show you get a lot more the touch screen is great for video calls especially when you install the alexa app on your family cell phones alexa can scan items via upc and order them on amazon or tell you where to get them the recipes you ask for are not only spoken to you but shown to you also when music plays you can see the lyrics on screen if you use amazon music to play the music you can ask for a news briefing and you see the news highlights etc the speakers arent quite up to the same standard as the echo series but its close the sound fills the room nicely when the echo show is not being immediately used the screen shows a picture of your choice making it a digital frame too overall the device is very nice and they are constantly releasing new skills for alexa to use so it seems like there is always something new to wow you turning on and off lights adjusting your thermostat playing music viewing security cameras are all just the standard duties there is way more to do with this device,"['alexa', 'show', 'really', 'well', 'put', 'together', 'main', 'reason', 'purchase', 'create', 'surveillance', 'system', 'link', 'ring', 'doorbell', 'ring', 'floodlight', 'view', 'command', 'alexa', 'show', 'screen', 'yes', 'talk', 'get', 'result', 'almost', 'query', 'show', 'get', 'lot', 'touch', 'screen', 'great', 'video', 'call', 'especially', 'install', 'alexa', 'app', 'family', 'cell', 'phone', 'alexa', 'scan', 'item', 'via', 'upc', 'order', 'amazon', 'tell', 'get', 'recipe', 'ask', 'speak', 'show', 'also', 'music', 'play', 'see', 'lyric', 'screen', 'use', 'amazon', 'music', 'play', 'music', 'ask', 'news', 'brief', 'see', 'news', 'highlight', 'etc', 'speaker', 'arent', 'quite', 'standard', 'echo', 'series', 'close', 'sound', 'fill', 'room', 'nicely', 'echo', 'show', 'immediately', 'use', 'screen', 'show', 'picture', 'choice', 'make', 'digital', 'frame', 'overall', 'device', 'nice', 'constantly', 'release', 'new', 'skill', 'alexa', 'use', 'seem', 'like', 'always', 'something', 'new', 'wow', 'turn', 'light', 'adjust', 'thermostat', 'play', 'music', 'view', 'security', 'camera', 'standard', 'duty', 'way', 'device']",Positive
this is just what i was looking for it does just what it says it does,"['look', 'say']",Positive
this is perfect for any home it gives up to date news you can set alarms and do so much more we love this product,"['perfect', 'home', 'give', 'date', 'news', 'set', 'alarm', 'much', 'love', 'product']",Positive
i couldnt believe how easy and fast the setup was its basically plug and play i watched a video first and it took no more than  minutes to get going you dont need any other equipment to set it up the sound is unbelievablebetter than my bose,"['couldnt', 'believe', 'easy', 'fast', 'setup', 'basically', 'plug', 'play', 'watch', 'video', 'first', 'take', 'minute', 'get', 'go', 'dont', 'need', 'equipment', 'set', 'sound', 'unbelievablebetter', 'bose']",Positive
upgraded from the echo to add video support for my cameras sound is much better,"['upgraded', 'echo', 'add', 'video', 'support', 'camera', 'sound', 'much', 'good']",Positive
the echo dot is a great personal assistant and right now the price is fantastic it can give you the weather forecast traffic reports daily news brief play music from pandora or other steaming radio stations and answer questions all in a very small package ,"['echo', 'dot', 'great', 'personal', 'assistant', 'right', 'price', 'fantastic', 'give', 'weather', 'forecast', 'traffic', 'report', 'daily', 'news', 'brief', 'play', 'music', 'pandora', 'steam', 'radio', 'station', 'answer', 'question', 'small', 'package']",Positive
addition to my systemlove talking and seeing my bff in atlsuits my office decor,"['addition', 'systemlove', 'talk', 'see', 'bff', 'atlsuits', 'office', 'decor']",Positive
we love alexa love being able to watch news briefings seeing the lyrics to songs and so much more its in our kitchen and we use it everyday,"['love', 'alexa', 'love', 'able', 'watch', 'news', 'briefing', 'see', 'lyric', 'song', 'much', 'kitchen', 'use', 'everyday']",Positive
i bought this so my kids can talk to there grandpa and it has been great they call him all the time,"['bought', 'kid', 'talk', 'grandpa', 'great', 'call', 'time']",Positive
now i can view my front door ring system as well as all my arlo cameras great products if you have echo spot in each bedroom you can video talk with your kids by dropping in love it,"['view', 'front', 'door', 'ring', 'system', 'well', 'arlo', 'cameras', 'great', 'product', 'echo', 'spot', 'bedroom', 'video', 'talk', 'kid', 'drop', 'love']",Positive
got this for my wife for christmas was suppose to come wrapped but didn⊙t wife very happy avid amazon fan sound better then the echo,"['get', 'wife', 'christmas', 'suppose', 'come', 'wrap', 'didn⊙t', 'wife', 'happy', 'avid', 'amazon', 'fan', 'sound', 'good', 'echo']",Positive
use a lot of home automation and this is a great addtion if you are not an alexa or home automation fan i would recomend trying to catch this on sale you may not need the screen a much as you think the sound quality is great,"['use', 'lot', 'home', 'automation', 'great', 'addtion', 'alexa', 'home', 'automation', 'fan', 'would', 'recomend', 'try', 'catch', 'sale', 'may', 'need', 'screen', 'much', 'think', 'sound', 'quality', 'great']",Positive
this is a great device that actually has a lot of usefulness to it after about a week youre going to be wondering what else can i do what else can this help you with so my suggestion is to get one of these as a start then prioritize the purchase of an echo not plus and a spot,"['great', 'device', 'actually', 'lot', 'usefulness', 'week', 'youre', 'go', 'wonder', 'else', 'else', 'help', 'suggestion', 'get', 'one', 'start', 'prioritize', 'purchase', 'echo', 'plus', 'spot']",Positive
awesome so far have used it as alarm clock stereo  screen for movies while multitasking on pc newsweather audiobooks and more the news flash can repeat itself at times but i may have subscribed to too many subcategories but a quick alexa  next skips right ahead still learning the variations of commands and sometimes it hears what it wants to until i have to ar tic u late to the point of annoyance but hey this is still relatively new tech and who would have imagined this  years or more ago,"['awesome', 'far', 'used', 'alarm', 'clock', 'stereo', 'screen', 'movie', 'multitasking', 'pc', 'newsweather', 'audiobooks', 'news', 'flash', 'repeat', 'time', 'may', 'subscribe', 'many', 'subcategories', 'quick', 'alexa', 'next', 'skip', 'right', 'ahead', 'still', 'learn', 'variation', 'command', 'sometimes', 'hear', 'want', 'ar', 'tic', 'u', 'late', 'point', 'annoyance', 'hey', 'still', 'relatively', 'new', 'tech', 'would', 'imagine', 'year', 'ago']",Positive
i like it needs more features to really become a good product needs browsing capabilities,"['like', 'need', 'feature', 'really', 'become', 'good', 'product', 'need', 'browse', 'capability']",Positive
this is a great addition to the other alexa products by amazon it works great in the kitchen better voice recognition and sound the onscreen display and information are very helpful the video capability is watching instructional videos or even playing music videos while workingcooking it can also scroll personal photos as a picture displayall in all echo show is a wonderful addition well worth it especially if you get it on sale,"['great', 'addition', 'alexa', 'product', 'amazon', 'work', 'great', 'kitchen', 'well', 'voice', 'recognition', 'sound', 'onscreen', 'display', 'information', 'helpful', 'video', 'capability', 'watch', 'instructional', 'video', 'even', 'play', 'music', 'video', 'workingcooking', 'also', 'scroll', 'personal', 'photo', 'picture', 'displayall', 'echo', 'show', 'wonderful', 'addition', 'well', 'worth', 'especially', 'get', 'sale']",Positive
